analysis_family,analysis_label,scheme,model_id,outcome,predictor_id,zone,band,n_source_features,source_channels,source_eeg_ids,moderator_id,n,n_w0,n_w1,x_mean_db,x_sd_db,beta_interaction,se_interaction,t_interaction,df_resid,p_raw,p_hc3,r2_full,r2_reduced,delta_r2,cohen_f2_interaction,slope_w0,se_slope_w0,ci95_low_slope_w0,ci95_high_slope_w0,p_slope_w0,slope_w1,se_slope_w1,ci95_low_slope_w1,ci95_high_slope_w1,p_slope_w1,design_rank,condition_number,status,p_FDR_block,hit_FDR_block_0_10,p_FDR_scheme_global,hit_FDR_scheme_global_0_10,p_FDR_aggregation_global_750,hit_FDR_aggregation_global_0_10,p_BY_aggregation_global_750,p_FDR_full_search_2670,hit_FDR_full_search_0_10,p_BY_full_search_2670
OA,Ojos abiertos,ZONE_BAND,BAI_ZB_PARIETAL_DELTA_W3,BAI,ZB_PARIETAL_DELTA,parietal,delta,4,P3 | P4 | P7 | P8,EEG25 | EEG29 | EEG57 | EEG61,W3,25,6,19,19.997860311843755,13.767790509603852,-0.6721647841854408,0.4019608409349144,-1.6722145933968673,21.0,0.1093168281932603,0.1547565303112771,0.1229582348727053,0.0061737905031707,0.1167844443695345,0.1331572212556881,0.5200859267772959,0.3475692401678237,-0.2027238770771902,1.242895730631782,0.1494408426781776,-0.1520788574081448,0.2019112204268634,-0.5719762268137123,0.2678185119974225,0.4596931953091588,4,51.99365215311305,ok,0.5938739919768675,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE_BAND,MSPSS_ZB_TEMPORAL_ALPHA_W4,MSPSS,ZB_TEMPORAL_ALPHA,temporal,alpha,2,T7 | T8,EEG51 | EEG55,W4,25,17,8,18.675382062980805,5.089654391770822,-1.5786946255164631,0.9447576926521376,-1.671004785454277,21.0,0.109558208880479,0.1840559494551784,0.1880676710545002,0.0801093985140309,0.1079582725404693,0.132964618714814,0.6640988795155208,0.4611982779569782,-0.2950154444883757,1.6232132035194171,0.1646259942916594,-0.9145957460009424,0.8245382018044456,-2.6293168059803325,0.800125313978448,0.2798760748543672,4,11.731033112161056,ok,0.5938739919768675,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE_BAND,MSPSS_ZB_PARIETAL_THETA_W5,MSPSS,ZB_PARIETAL_THETA,parietal,theta,4,P3 | P4 | P7 | P8,EEG26 | EEG30 | EEG58 | EEG62,W5,25,11,14,1.351563804064023,6.124929596407467,-3.317512706208233,1.990674180999385,-1.6665272187047355,21.0,0.1104555059227772,0.8543453766222675,0.3324499433323132,0.2441644466197496,0.0882854967125635,0.1322529986039878,3.36109247701551,1.9660782657666411,-0.7275911042909833,7.449776058322003,0.1020881005254571,0.0435797708072764,0.3119614523905394,-0.6051795846054441,0.692339126219997,0.8902313134868273,4,26.28142079187144,ok,0.7955436841346429,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE_BAND,MSPSS_ZB_FRONTAL_ALPHA_W4,MSPSS,ZB_FRONTAL_ALPHA,frontal,alpha,6,Fp1 | Fp2 | F3 | F4 | F7 | F8,EEG3 | EEG7 | EEG11 | EEG15 | EEG43 | EEG47,W4,25,17,8,18.667531717891176,5.079671545364602,-1.5613815093156471,0.9429667423766882,-1.6558182162186164,21.0,0.1126268433220638,0.1829431884612352,0.188395201353962,0.0824330850332089,0.1059621163207531,0.1305587602457806,0.6809925880726346,0.4627813715864426,-0.2814139593605962,1.6433991355058657,0.1559780924962286,-0.8803889212430127,0.8215958126360394,-2.588990947971209,0.8282131054851833,0.2960789375664906,4,11.71625789387281,ok,0.5938739919768675,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE_BAND,MSPSS_ZB_TEMPORAL_THETA_W5,MSPSS,ZB_TEMPORAL_THETA,temporal,theta,2,T7 | T8,EEG50 | EEG54,W5,25,11,14,1.3332193150444869,5.9651941571679385,-3.5137600129249646,2.149061958873654,-1.6350203391839682,21.0,0.1169469214652675,0.8106594340985894,0.3293612711869855,0.2439892321532684,0.0853720390337171,0.1272995956926316,3.56176118003087,2.125006854588819,-0.8574324949132572,7.980954854974997,0.1085411922119016,0.0480011671059052,0.3206449298342294,-0.6188164682190936,0.7148188024309042,0.8824282252761955,4,26.33934423872792,ok,0.7955436841346429,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE_BAND,MSPSS_ZB_FRONTAL_THETA_W5,MSPSS,ZB_FRONTAL_THETA,frontal,theta,6,Fp1 | Fp2 | F3 | F4 | F7 | F8,EEG2 | EEG6 | EEG10 | EEG14 | EEG42 | EEG46,W5,25,11,14,1.2536853114876576,6.036632114049067,-3.298249277075395,2.036615892660077,-1.61947537037407,21.0,0.1202662881333554,0.815219497384849,0.3276055108253778,0.2436298276676367,0.083975683157741,0.1248904988213435,3.33824049897659,2.0116786496676164,-0.8452742720152684,7.521755269968448,0.1118904647089447,0.0399912219011953,0.3177314978202284,-0.6207675998718144,0.700750043674205,0.9010361555243046,4,26.10479422754768,ok,0.7955436841346429,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE_BAND,MSPSS_ZB_OCCIPITAL_THETA_W5,MSPSS,ZB_OCCIPITAL_THETA,occipital,theta,2,O1 | O2,EEG34 | EEG38,W5,25,11,14,1.3706647065182616,6.008191973921184,-3.439064533138164,2.130819660242925,-1.6139632073537804,21.0,0.1214621639576403,0.7732468979501234,0.3277542147723367,0.244367655626766,0.0833865591455707,0.124041773080557,3.492043977340186,2.1068746931368643,-0.8894418036136185,7.873529758293991,0.1122932358616828,0.0529794442020219,0.318545839554072,-0.6094728939150283,0.7154317823190722,0.8694987581152275,4,26.261311383579766,ok,0.7955436841346429,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE_BAND,BAI_ZB_OCCIPITAL_ALPHA_W1,BAI,ZB_OCCIPITAL_ALPHA,occipital,alpha,2,O1 | O2,EEG35 | EEG39,W1,25,8,17,18.424597448260545,5.052775848091443,1.2988468799702135,0.8073892446051543,1.6086997549805135,21.0,0.1226133738076173,0.0186284345044031,0.5192993248517113,0.4600606372107025,0.0592386876410087,0.1232340429368743,-0.5373373867522533,0.694020424883493,-1.980631870863752,0.9059570973592452,0.447419425141571,0.7615094932179602,0.4125688332249754,-0.0964743642598437,1.6194933506957645,0.0790713984400903,4,17.04119706136457,ok,0.5938739919768675,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE_BAND,MSPSS_ZB_FRONTAL_ALPHA_W5,MSPSS,ZB_FRONTAL_ALPHA,frontal,alpha,6,Fp1 | Fp2 | F3 | F4 | F7 | F8,EEG3 | EEG7 | EEG11 | EEG15 | EEG43 | EEG47,W5,25,11,14,0.47006688644992,2.161725189367838,-7.696008633232363,4.801604294457026,-1.6027994314559904,21.0,0.1239147318009085,0.0889705891502677,0.330431020630908,0.2485214989949528,0.0819095216359552,0.1223317151178886,7.9119107834548625,4.719908191689137,-1.903675637825453,17.72749720473518,0.1085080313409659,0.2159021502224991,0.8819696494630381,-1.6182541434304534,2.050058443875452,0.808990954927673,4,11.518456080489678,ok,0.7955436841346429,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE_BAND,MSPSS_ZB_OCCIPITAL_ALPHA_W4,MSPSS,ZB_OCCIPITAL_ALPHA,occipital,alpha,2,O1 | O2,EEG35 | EEG39,W4,25,17,8,18.424597448260545,5.052775848091443,-1.5083545925017452,0.943624989220878,-1.5984682577632316,21.0,0.1248773425400892,0.2053317002335872,0.1785675000945151,0.0786226041947109,0.0999448958998042,0.1216714652893622,0.6537842401321108,0.4704477747158324,-0.3245654653882626,1.6321339456524842,0.179176597730064,-0.8545703523696344,0.817989615794127,-2.555672882218576,0.8465321774793073,0.3080297101064473,4,11.6805012983492,ok,0.5938739919768675,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE_BAND,MSPSS_ZB_TEMPORAL_ALPHA_W4,MSPSS,ZB_TEMPORAL_ALPHA,temporal,alpha,2,T7 | T8,EEG51 | EEG55,W4,25,17,8,0.524582497904985,2.1175379213095704,-8.274401789872336,5.179377272369118,-1.5975669187132822,21.0,0.1250784507625523,0.3172828695819505,0.1790088912427881,0.0792303209256185,0.0997785703171696,0.1215342885603365,8.649237173209363,5.070958593472731,-1.8963985238173289,19.19487287023605,0.10282381945381,0.374835383337027,1.0541953674812188,-1.8174838979246992,2.5671546645987533,0.7257127613234581,4,11.652937861028104,ok,0.7955436841346429,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE_BAND,MSPSS_ZB_CENTRAL_ALPHA_W4,MSPSS,ZB_CENTRAL_ALPHA,central,alpha,2,C3 | C4,EEG19 | EEG23,W4,25,17,8,18.57980896524,5.058929387368242,-1.5031586697869677,0.9503482135413126,-1.5816925295052642,21.0,0.1286649559085843,0.2079858420300266,0.1777425538304473,0.0797861919130012,0.097956361917446,0.1191310122806076,0.6522849756713748,0.4683246138306619,-0.3216493750776138,1.6262193264203637,0.1782502233967473,-0.8508736941155929,0.8269424303187768,-2.5705946209992754,0.8688472327680897,0.3152143265168862,4,11.674731779265924,ok,0.5938739919768675,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE_BAND,MSPSS_ZB_PARIETAL_ALPHA_W4,MSPSS,ZB_PARIETAL_ALPHA,parietal,alpha,4,P3 | P4 | P7 | P8,EEG27 | EEG31 | EEG59 | EEG63,W4,25,17,8,0.5676850949825529,2.179428933916049,-8.952082394382224,5.694827924288478,-1.5719671451707145,21.0,0.1309042642482518,0.4269349620137756,0.1765316466137237,0.0796337056785081,0.0968979409352156,0.1176705097855318,9.369429529362668,5.601909601143348,-2.2803792340879507,21.019238292813284,0.1092515659611587,0.417347134980444,1.0245359475751847,-1.713292006018102,2.54798627597899,0.6878717750647924,4,13.32328877971138,ok,0.7955436841346429,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE_BAND,MSPSS_ZB_CENTRAL_THETA_W3,MSPSS,ZB_CENTRAL_THETA,central,theta,2,C3 | C4,EEG18 | EEG22,W3,25,6,19,1.3409712788852872,6.118784127857375,4.13086051239625,2.631435699863627,1.569812445962609,21.0,0.1314047550673033,0.3709788562252934,0.1146465322134159,0.010751942127123,0.1038945900862928,0.1173481483570998,-0.1630286085616354,0.3792112458015684,-0.9516415654070084,0.6255843482837373,0.6716367975399629,3.967831903834615,2.603968639130356,-1.4474173293375685,9.383081137006798,0.1424863978571642,4,20.51113101791388,ok,0.7955436841346429,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE_BAND,BAI_ZB_OCCIPITAL_BETA_W1,BAI,ZB_OCCIPITAL_BETA,occipital,beta,2,O1 | O2,EEG36 | EEG40,W1,25,8,17,8.856748059113755,10.51561976491168,0.6098091836675931,0.3923400112532704,1.5542875214782466,21.0,0.1350580606261061,0.0472938533308002,0.5178464069483861,0.4623801532957319,0.0554662536526542,0.1150385571153809,-0.2446914241916238,0.3388682101018646,-0.9494064454575496,0.4600235970743019,0.4782069586790068,0.3651177594759692,0.1977347228297926,-0.0460941077042579,0.7763296266561964,0.078961738252969,4,35.61983400416706,ok,0.5938739919768675,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OC,Ojos cerrados,ZONE_BAND,MSPSS_ZB_PARIETAL_ALPHA_W4,MSPSS,ZB_PARIETAL_ALPHA,parietal,alpha,4,P3 | P4 | P7 | P8,EEG27 | EEG31 | EEG59 | EEG63,W4,25,17,8,19.241703033234568,4.994852396993947,-1.5471085769444353,0.9971005192980388,-1.5516074327527216,21.0,0.135697180059797,0.3212567995448598,0.1916895328971828,0.0990230647834213,0.0926664681137614,0.1146421726368344,0.7578099746098058,0.4692702608328968,-0.2180909567372556,1.7337109059568672,0.1212649784072314,-0.7892986023346295,0.8797697811826936,-2.6188800194552,1.040282814785941,0.3798015224760102,4,11.742972953468168,ok,0.5895721906681803,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OC,Ojos cerrados,ZONE_BAND,MSPSS_ZB_TEMPORAL_ALPHA_W4,MSPSS,ZB_TEMPORAL_ALPHA,temporal,alpha,2,T7 | T8,EEG51 | EEG55,W4,25,17,8,19.199964560885796,4.996790816512311,-1.542061347646618,0.994162458809782,-1.5511160514879876,21.0,0.1358146308263645,0.3183626295401796,0.1929612353389099,0.1004991497462344,0.0924620855926755,0.114569571675413,0.7655659438631802,0.4688104251012991,-0.2093787067301502,1.740510594456511,0.1173745917719309,-0.7764954037834378,0.876684538373439,-2.5996607072435363,1.0466698996766604,0.385799637480249,4,11.740484321862002,ok,0.5895721906681803,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OC,Ojos cerrados,ZONE_BAND,MSPSS_ZB_FRONTAL_ALPHA_W2,MSPSS,ZB_FRONTAL_ALPHA,frontal,alpha,6,Fp1 | Fp2 | F3 | F4 | F7 | F8,EEG3 | EEG7 | EEG11 | EEG15 | EEG43 | EEG47,W2,25,18,7,19.137598604341093,4.9731899272265085,-2.192846899221519,1.413837253264523,-1.550989616491062,21.0,0.1358448651432832,0.7268650973893437,0.1407827846179246,0.042358683782129,0.0984241008357955,0.1145508947839557,0.5205018163060732,0.4621340795323046,-0.4405586136097901,1.4815622462219364,0.272745245724612,-1.6723450829154456,1.3361765868527262,-4.451076411935352,1.1063862461044605,0.2244820916346677,4,12.98531909499467,ok,0.5895721906681803,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE_BAND,BAI_ZB_PARIETAL_ALPHA_W1,BAI,ZB_PARIETAL_ALPHA,parietal,alpha,4,P3 | P4 | P7 | P8,EEG27 | EEG31 | EEG59 | EEG63,W1,25,8,17,18.674017938252018,5.097584198490498,1.2599169483951442,0.8142079924423079,1.547414125248123,21.0,0.1367021798773686,0.0277040545237258,0.5152827020598332,0.4600136090601234,0.0552690929997097,0.1140233559532098,-0.5270646254968674,0.7051178570338402,-1.993437483149154,0.9393082321554194,0.4630597499335437,0.7328523228982768,0.4071160309407357,-0.1137918114566595,1.5794964572532133,0.0862274076629596,4,17.24525244935256,ok,0.5938739919768675,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OC,Ojos cerrados,ZONE_BAND,MSPSS_ZB_CENTRAL_ALPHA_W2,MSPSS,ZB_CENTRAL_ALPHA,central,alpha,2,C3 | C4,EEG19 | EEG23,W2,25,18,7,19.100330072963768,4.985768157295781,-2.2021852206634898,1.4236588611172831,-1.5468489543451591,21.0,0.1368381028792221,0.6259758722742956,0.1398376896917655,0.0418307269326554,0.0980069627591101,0.1139400803599379,0.5070085402255333,0.4575847761004973,-0.4445910952896763,1.458608175740743,0.2803871245140154,-1.6951766804379564,1.3481174746730409,-4.498740445087329,1.1083870842114163,0.2223990966257436,4,12.747711877609747,ok,0.5895721906681803,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE_BAND,BAI_ZB_CENTRAL_ALPHA_W1,BAI,ZB_CENTRAL_ALPHA,central,alpha,2,C3 | C4,EEG19 | EEG23,W1,25,8,17,18.57980896524,5.058929387368242,1.2601406724921462,0.8170201051873062,1.542361888638288,21.0,0.1379212096120762,0.0261843420698333,0.5137653091784448,0.4586846388750131,0.0550806703034316,0.11328000931066,-0.5267012222550732,0.7053450159398095,-1.9935464827131664,0.9401440382030204,0.4635063749365593,0.733439450237073,0.4123230053843058,-0.1240331802598547,1.5909120807340007,0.0897540513039537,4,17.089642395189546,ok,0.5938739919768675,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE_BAND,BAI_ZB_PARIETAL_BETA_W1,BAI,ZB_PARIETAL_BETA,parietal,beta,4,P3 | P4 | P7 | P8,EEG28 | EEG32 | EEG60 | EEG64,W1,25,8,17,9.083099232142752,10.579108492458875,0.6036563024204809,0.3914236634767318,1.542206970980346,21.0,0.1379587304965293,0.0490303550769658,0.5175222572822573,0.4628781528572817,0.0546441044249755,0.1132572543495405,-0.241514002464356,0.3386805885451093,-0.9458388433432842,0.462810838414572,0.4836319945870447,0.3621422999561248,0.1962344089916048,-0.0459494937947704,0.77023409370702,0.0791193702161964,4,35.87242646223393,ok,0.5938739919768675,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE_BAND,BAI_ZB_CENTRAL_BETA_W1,BAI,ZB_CENTRAL_BETA,central,beta,2,C3 | C4,EEG20 | EEG24,W1,25,8,17,8.89451872745027,10.61090014694074,0.6014712250820162,0.3907207735734924,1.5393889083015002,21.0,0.1386427359626158,0.0501135362599702,0.5178768819431483,0.4634723137143747,0.0544045682287736,0.1128437243334144,-0.2396058359810167,0.3383764215263695,-0.943298126916664,0.4640864549546304,0.4866663804292253,0.3618653891009994,0.1953563929255373,-0.0444004702830085,0.7681312484850075,0.0780873671304462,4,35.98882838954382,ok,0.5938739919768675,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE,BAI_Z_FRONTAL_W3,BAI,Z_FRONTAL,frontal,all_bands,24,Fp1 | Fp2 | F3 | F4 | F7 | F8,EEG1 | EEG2 | EEG3 | EEG4 | EEG5 | EEG6 | EEG7 | EEG8 | EEG9 | EEG10 | EEG11 | EEG12 | EEG13 | EEG14 | EEG15 | EEG16 | EEG41 | EEG42 | EEG43 | EEG44 | EEG45 | EEG46 | EEG47 | EEG48,W3,25,6,19,15.913111369721689,10.223866031962654,-0.8335408680999202,0.5427844074222605,-1.5356757797418912,21.0,0.1395482685020894,0.1508740894021198,0.1093928190371267,0.009377628353404,0.1000151906837226,0.1123000047850411,0.689712928294957,0.4683109854108738,-0.2841930806035585,1.6636189371934726,0.1556446639303185,-0.1438279398049632,0.2744079697899296,-0.7144905528837157,0.4268346732737892,0.6056704306519184,4,38.49344793399585,ok,0.5278926914685387,False,0.6805321731770124,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OC,Ojos cerrados,ZONE_BAND,MSPSS_ZB_TEMPORAL_ALPHA_W2,MSPSS,ZB_TEMPORAL_ALPHA,temporal,alpha,2,T7 | T8,EEG51 | EEG55,W2,25,18,7,19.199964560885796,4.996790816512311,-2.1110239319384205,1.3850818678683916,-1.524114914006662,21.0,0.142398955984181,0.6882345112216453,0.1367842788121342,0.0412992085087203,0.0954850703034139,0.1106155367189298,0.5088427107857265,0.4606536509477298,-0.4491389993495245,1.4668244209209775,0.2818246706260711,-1.602181221152694,1.3062350456814107,-4.318645706620249,1.1142832643148604,0.233561896173634,4,12.859097999412704,ok,0.5895721906681803,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE_BAND,BAI_ZB_FRONTAL_BETA_W1,BAI,ZB_FRONTAL_BETA,frontal,beta,6,Fp1 | Fp2 | F3 | F4 | F7 | F8,EEG4 | EEG8 | EEG12 | EEG16 | EEG44 | EEG48,W1,25,8,17,9.026447836441037,10.563593207509305,0.5956462985787114,0.3910380929925637,1.523243666672747,21.0,0.1426157184514896,0.0556418412011038,0.5158789791425697,0.4623888793826296,0.0534900997599401,0.1104891080027953,-0.2352319981899276,0.3377459421931936,-0.9376131355754878,0.4671491391956324,0.4937684130668161,0.3604143003887837,0.1970747794703646,-0.0494251394444408,0.7702537402220084,0.0816655029944622,4,35.72383907364681,ok,0.5938739919768675,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE_BAND,MSPSS_ZB_OCCIPITAL_DELTA_W5,MSPSS,ZB_OCCIPITAL_DELTA,occipital,delta,2,O1 | O2,EEG33 | EEG37,W5,25,11,14,19.59061393265616,13.595827501977174,0.4670009088731697,0.3078960496731187,1.5167486213901298,21.0,0.1442402295143709,0.0314657949399332,0.3166827305975584,0.2418260922878504,0.074856638309708,0.1095488752613699,-0.2897021022961159,0.2593760514717421,-0.8291041299275501,0.2496999253353182,0.2766455059230706,0.1772988065770537,0.1659037110110556,-0.1677168477332375,0.5223144608873451,0.2973428074805455,4,40.26109353954547,ok,0.5938739919768675,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE_BAND,BAI_ZB_TEMPORAL_BETA_W4,BAI,ZB_TEMPORAL_BETA,temporal,beta,2,T7 | T8,EEG52 | EEG56,W4,25,17,8,1.0831878700577655,4.9809001533439465,12.013683202141346,7.930847984112163,1.5148043722699402,21.0,0.144729464471506,0.0947736607714997,0.1820843547424057,0.0927121810740464,0.0893721736683592,0.1092682041070536,-12.256102492359288,7.915730143852162,-28.717764490642477,4.205559505923896,0.1364839688092889,-0.242419290217942,0.4894548363292966,-1.2602963442172677,0.7754577637813835,0.6255422981030863,4,49.12513764751914,ok,0.7955436841346429,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE_BAND,BAI_ZB_TEMPORAL_BETA_W1,BAI,ZB_TEMPORAL_BETA,temporal,beta,2,T7 | T8,EEG52 | EEG56,W1,25,8,17,9.10263697564856,10.55684675404469,0.5944035696845317,0.3924706244309112,1.5145173490281638,21.0,0.1448018040303326,0.0549205458838534,0.5132406964714834,0.4600735353650755,0.0531671611064078,0.1092268000241582,-0.2411974983567139,0.3389846250114218,-0.9461546176802876,0.4637596209668597,0.4845859339419603,0.3532060713278178,0.1977943756709353,-0.0581298507267271,0.7645419933823627,0.0885944646796178,4,35.72201757257732,ok,0.5938739919768675,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OC,Ojos cerrados,ZONE_BAND,MSPSS_ZB_FRONTAL_ALPHA_W3,MSPSS,ZB_FRONTAL_ALPHA,frontal,alpha,6,Fp1 | Fp2 | F3 | F4 | F7 | F8,EEG3 | EEG7 | EEG11 | EEG15 | EEG43 | EEG47,W3,25,6,19,19.137598604341093,4.9731899272265085,2.250579742538871,1.4908758522441623,1.5095688478360914,21.0,0.1460536711198594,0.4297757591019312,0.1271802756077555,0.0324669453631725,0.094713330244583,0.1085141955408182,-1.71579399307364,1.4198822443872392,-4.668600766384353,1.237012780237073,0.2403230972746,0.5347857494652308,0.4545824665323227,-0.4105702415058445,1.4801417404363062,0.2525858467942478,4,21.981173321591445,ok,0.5895721906681803,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE_BAND,MSPSS_ZB_CENTRAL_DELTA_W5,MSPSS,ZB_CENTRAL_DELTA,central,delta,2,C3 | C4,EEG17 | EEG21,W5,25,11,14,19.82149507444428,13.718131930474714,0.4595881390775766,0.3047588055498869,1.5080389170325228,21.0,0.1464425046372903,0.0314311021907532,0.3154864088099087,0.2413574535616374,0.0741289552482713,0.1082943512040296,-0.2876381430400679,0.2564618464227213,-0.8209797495051832,0.2457034634250472,0.2747097386386801,0.1719499960375087,0.1646367240005776,-0.1704308145447024,0.5143308066197199,0.3081650352357957,4,40.55740075952233,ok,0.5938739919768675,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE,BAI_Z_TEMPORAL_W3,BAI,Z_TEMPORAL,temporal,all_bands,8,T7 | T8,EEG49 | EEG50 | EEG51 | EEG52 | EEG53 | EEG54 | EEG55 | EEG56,W3,25,6,19,15.895680675076449,10.234354561487304,-0.8181413850322977,0.5438718274427494,-1.50429079748283,21.0,0.1473986829430384,0.1478551918997663,0.1053375167243519,0.0089316355079756,0.0964058812163763,0.1077567049234068,0.6742594976317421,0.4694317957502844,-0.3019773639659255,1.6504963592294095,0.1656391288031499,-0.1438818874005556,0.2746458698480265,-0.715039240733788,0.4272754659326767,0.6058464802482361,4,38.543558501749445,ok,0.5278926914685387,False,0.6805321731770124,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE_BAND,MSPSS_ZB_FRONTAL_DELTA_W5,MSPSS,ZB_FRONTAL_DELTA,frontal,delta,6,Fp1 | Fp2 | F3 | F4 | F7 | F8,EEG1 | EEG5 | EEG9 | EEG13 | EEG41 | EEG45,W5,25,11,14,19.964887563598847,13.704489015715016,0.459932791878231,0.305776877005993,1.5041451020811385,21.0,0.1474359542334851,0.0304819444144847,0.3156595918068879,0.2419316080338424,0.0737279837730455,0.1077358327673681,-0.285087792435131,0.2578902472140779,-0.8213999209617714,0.2512243360915093,0.2814641241940492,0.1748449994430999,0.1642927840880423,-0.1668205489352483,0.5165105478214482,0.299309959163712,4,40.53606820600434,ok,0.5938739919768675,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OC,Ojos cerrados,ZONE_BAND,MSPSS_ZB_CENTRAL_DELTA_W5,MSPSS,ZB_CENTRAL_DELTA,central,delta,2,C3 | C4,EEG17 | EEG21,W5,25,11,14,21.65626321179784,12.53783633299731,0.4802725618591866,0.3201801927421003,1.5000070983342744,21.0,0.1484977533503726,0.0397966370753851,0.318735386780493,0.2457420588133458,0.0729933279671471,0.1071438711930108,-0.2558446609557843,0.2631971172028193,-0.8031930297831811,0.2915037078716124,0.3420826390241369,0.2244279009034023,0.1823256244209626,-0.1547389918910506,0.6035947936978553,0.2319624774445881,4,36.07975077702435,ok,0.5895721906681803,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE_BAND,MSPSS_ZB_CENTRAL_ALPHA_W5,MSPSS,ZB_CENTRAL_ALPHA,central,alpha,2,C3 | C4,EEG19 | EEG23,W5,25,11,14,0.5205211077237656,2.131580235005688,-7.449947847588737,4.970817600193708,-1.498736917503957,21.0,0.1488249314165479,0.0853272952669998,0.3236693299853646,0.251327315592836,0.0723420143925285,0.106962492756632,7.754885792814157,4.888852498334408,-2.412039547553583,17.921811133181897,0.1276292385307007,0.3049379452254204,0.898971002827633,-1.5645745982636512,2.174450488714492,0.7378219092780588,4,11.714166912341264,ok,0.7955436841346429,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
