model_kind,target_id,representation,local_outcome,lemon_outcome,external_moderator,external_moderator_label,external_moderator_type,external_W_positive_definition,local_analogue,W_equivalence,external_W_n_available,external_W_missing,external_W_n0,external_W_n1,n,df_resid,beta_interaction_std,se_interaction,t_interaction,p_raw,se_hc3,t_hc3,p_hc3,r2_full,r2_reduced,delta_r2,cohen_f2_interaction,slope_W_low_std,slope_W_high_std,condition_number,eeg_id,channel,band,local_moderators,local_p_min,permutation_exceedances,p_permutation,p_maxT_global,q_BH_raw_global,q_BH_HC3_global,q_BH_permutation_global,q_BY_permutation_global,q_BH_permutation_within_W,q_BH_permutation_within_target_id,p_maxT_within_W,naive_p_lt_0_05,hc3_p_lt_0_05,permutation_p_lt_0_05,robust_nominal,triangulated_nominal
feature,TARGET__DELTA_OC_MINUS_OA__MSPSS__EEG39,DELTA_OC_MINUS_OA,MSPSS,MSPSS_total,ANY_SKID_DIAGNOSIS,Cualquier diagnóstico SKID,binary,1=diagnóstico presente/pasado,none,new_W,135,0,110.0,25.0,135,131,-0.1494915401182641,0.2124821320977198,-0.7035487579233882,0.4829624262560896,0.201283718796888,-0.7426906707199379,0.4589986902355947,0.0588263347217081,0.0552701290321533,0.0035562056895548,0.0037784798074469,-0.1823687580815399,-0.331860298199804,2.709887667009479,EEG39,O2,alpha,W3,0.0454113384125685,4782,0.4782521747825217,1.0,0.936442424062965,0.973689025705312,0.9275621110455328,1.0,0.9975002499750024,0.7843882278438823,1.0,False,False,False,False,False
feature,TARGET__DELTA_OC_MINUS_OA__BAI__EEG3,DELTA_OC_MINUS_OA,BAI,STAI_Trait_Anxiety,ANY_SKID_DIAGNOSIS,Cualquier diagnóstico SKID,binary,1=diagnóstico presente/pasado,none,new_W,135,0,110.0,25.0,135,131,0.4169194474714366,0.2197282681083264,1.8974320011747168,0.0599717922395242,0.3010913762299037,1.3846940842074809,0.1684999178620834,0.0812771562404656,0.0560280702580178,0.0252490859824477,0.0274828106800144,0.1154435978243144,0.5323630452957511,2.83693657998717,EEG3,Fp1,alpha,W2,0.0459919248789558,605,0.0605939406059394,1.0,0.6620176660270362,0.8910854983100159,0.6777100067771001,1.0,0.9975002499750024,0.4241575842415759,0.5804419558044196,False,False,False,False,False
feature,TARGET__DELTA_OC_MINUS_OA__BAI__EEG12,DELTA_OC_MINUS_OA,BAI,STAI_Trait_Anxiety,ANY_SKID_DIAGNOSIS,Cualquier diagnóstico SKID,binary,1=diagnóstico presente/pasado,none,new_W,135,0,110.0,25.0,135,131,0.1191353756316576,0.223337065524155,0.5334330660790944,0.5946377283417633,0.217923806820383,0.5466836201601932,0.5855260849732952,0.0253415651081967,0.0232244668452212,0.0021170982629754,0.0021721437861567,0.0321658551556239,0.1513012307872816,2.659140019498673,EEG12,F3,beta,W4,0.0478588951311882,5945,0.5945405459454055,1.0,0.936442424062965,0.9886247647640076,0.9275621110455328,1.0,0.9975002499750024,0.7104827978740588,1.0,False,False,False,False,False
feature,TARGET__DELTA_OC_MINUS_OA__MSPSS__EEG36,DELTA_OC_MINUS_OA,MSPSS,MSPSS_total,ANY_SKID_DIAGNOSIS,Cualquier diagnóstico SKID,binary,1=diagnóstico presente/pasado,none,new_W,135,0,110.0,25.0,135,131,-0.0778869401336333,0.2695986715050785,-0.2888995694927456,0.7731149009800008,0.2707141117196929,-0.2877091986038771,0.7740240024759203,0.0235644892198806,0.0229423808290225,0.000622108390858,0.0006371218416268,-0.1026592709959384,-0.1805462111295718,3.143545161466862,EEG36,O1,beta,W5,0.0490054593140692,7723,0.7723227677232277,1.0,0.9827782335685468,0.996296827095842,0.9792965340144184,1.0,0.9975002499750024,0.954104589541046,1.0,False,False,False,False,False
feature,TARGET__DELTA_OC_MINUS_OA__MSPSS__EEG19,DELTA_OC_MINUS_OA,MSPSS,MSPSS_total,ANY_SKID_DIAGNOSIS,Cualquier diagnóstico SKID,binary,1=diagnóstico presente/pasado,none,new_W,135,0,110.0,25.0,135,131,-0.2967462698092424,0.2173890146717781,-1.3650472184957496,0.1745779971021477,0.312817088045395,-0.94862551040108,0.3445578301785379,0.0925133996609548,0.0796052416162564,0.0129081580446983,0.0142240756391066,-0.2106880964520237,-0.5074343662612661,2.842085014327721,EEG19,C3,alpha,W3,0.0494633433241626,1785,0.1785821417858214,1.0,0.9240553659651414,0.9488919985621757,0.9118465316098148,1.0,0.9975002499750024,0.625037496250375,0.9182081791820818,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG62,OC,MSPSS,MSPSS_total,HAMILTON_LOG1P,Escala Hamilton,continuous,mayor sintomatología,none,new_W_clinical,134,1,,,134,130,-0.0249017739564081,0.0847102295252621,-0.2939641894014937,0.7692540939741707,0.074271646168266,-0.3352796826394822,0.7379545487306074,0.0381861916383785,0.0375468448151968,0.0006393468231816,0.000664730343465,0.2127899697342608,0.1629864218214444,1.296151572972198,EEG62,P8,theta,W4,0.0301372372361042,7645,0.7645235476452354,1.0,0.9827782335685468,0.996296827095842,0.9765811739993884,1.0,0.9706029397060294,0.932106789321068,1.0,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG61,OC,MSPSS,MSPSS_total,HAMILTON_LOG1P,Escala Hamilton,continuous,mayor sintomatología,none,new_W_clinical,134,1,,,134,130,0.0083340665557779,0.085592790619496,0.0973687911733968,0.9225834865563672,0.0729867188076137,0.114186069629268,0.9092664592495726,0.020303340812483,0.0202318931818137,7.144763066935234e-05,7.292831918872252e-05,0.1367750864734973,0.1534432195850533,1.456999997942073,EEG61,P8,delta,W4,0.0303231288881845,9248,0.9248075192480752,1.0,0.9852069463869568,0.996296827095842,0.9844848848448488,1.0,0.9706029397060294,0.9358064193580642,1.0,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG5,OC,MSPSS,MSPSS_total,HAMILTON_LOG1P,Escala Hamilton,continuous,mayor sintomatología,none,new_W_clinical,134,1,,,134,130,-0.1678613109765906,0.0865459929567236,-1.939561905084708,0.0545988254302078,0.1133871521260329,-1.480426201991635,0.1411790362861756,0.028531807644105,0.0004197571400043,0.0281120505041007,0.0289376952588911,0.1959507905351048,-0.1397718314180765,1.2500048728607904,EEG5,Fp2,delta,W4,0.0308392371721907,534,0.0534946505349465,1.0,0.6589513413990598,0.8856127534210265,0.6540725237821046,1.0,0.9706029397060294,0.3744625537446255,0.56994300569943,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG6,OC,MSPSS,MSPSS_total,HAMILTON_LOG1P,Escala Hamilton,continuous,mayor sintomatología,none,new_W_clinical,134,1,,,134,130,-0.0864340868372191,0.0885050396491961,-0.9766007357300164,0.3305806777148035,0.0728614101273921,-1.1862807305828462,0.2376749912532073,0.0220369731421935,0.0148621173268358,0.0071748558153577,0.0073365307463723,0.1884953813392656,0.0156272076648273,1.3178864947466162,EEG6,Fp2,theta,W4,0.0341492186828345,3240,0.3240675932406759,1.0,0.9240553659651414,0.9184859084636012,0.9118465316098148,1.0,0.9706029397060294,0.6411358864113589,0.9964003599640036,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG54,OC,MSPSS,MSPSS_total,HAMILTON_LOG1P,Escala Hamilton,continuous,mayor sintomatología,none,new_W_clinical,134,1,,,134,130,0.044010468001385,0.0842138710196875,0.5226035505611211,0.602139655482224,0.0825674373337132,0.5330245121149594,0.5949266442260385,0.0388475615844036,0.0368282951242109,0.0020192664601926,0.0021008805466085,0.1585076914639227,0.2465286274666927,1.3372500137039798,EEG54,T8,theta,W4,0.0343992826654235,5930,0.593040695930407,1.0,0.936442424062965,0.9886247647640076,0.9275621110455328,1.0,0.9706029397060294,0.7342804181120349,1.0,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG58,OC,MSPSS,MSPSS_total,HAMILTON_LOG1P,Escala Hamilton,continuous,mayor sintomatología,none,new_W_clinical,134,1,,,134,130,-0.0494969209549879,0.0835450699650377,-0.5924577114568411,0.5545732426195584,0.0675585548277528,-0.7326521575422263,0.4650895583646457,0.0325037391893312,0.029891453590557,0.0026122855987742,0.0027000472297282,0.209337615214966,0.1103437733049901,1.3304968218505058,EEG58,P7,theta,W4,0.0345495111494009,5477,0.5477452254774523,1.0,0.936442424062965,0.973689025705312,0.9275621110455328,1.0,0.9706029397060294,0.8520481285204813,1.0,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG57,OC,MSPSS,MSPSS_total,HAMILTON_LOG1P,Escala Hamilton,continuous,mayor sintomatología,none,new_W_clinical,134,1,,,134,130,-0.0204729808055198,0.0837815631753448,-0.2443614087585401,0.807336184208868,0.0835870063734964,-0.2449301834550617,0.8068966915880443,0.0145016001503801,0.0140489342171555,0.0004526659332245,0.0004593269083883,0.132908436844959,0.0919624752339192,1.4032403472144253,EEG57,P7,delta,W4,0.0347741004973604,8050,0.805019498050195,1.0,0.9827782335685468,0.996296827095842,0.9792965340144184,1.0,0.9706029397060294,0.866944074823287,1.0,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG13,OC,MSPSS,MSPSS_total,HAMILTON_LOG1P,Escala Hamilton,continuous,mayor sintomatología,none,new_W_clinical,134,1,,,134,130,-0.0784233887148443,0.0872420253809667,-0.8989175614892784,0.3703585576759023,0.1126000574761059,-0.6964773417765443,0.4873733856724092,0.0578450341373175,0.0519887961252112,0.0058562380121063,0.006215790633491,0.2913045558676223,0.1344577784379335,1.3269889413512832,EEG13,F4,delta,W4,0.0347749067907123,3692,0.3692630736926307,1.0,0.9240553659651414,0.973689025705312,0.9118465316098148,1.0,0.9706029397060294,0.8616138386161384,0.9983001699830018,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG10,OC,MSPSS,MSPSS_total,HAMILTON_LOG1P,Escala Hamilton,continuous,mayor sintomatología,none,new_W_clinical,134,1,,,134,130,-0.0233792876850327,0.0837604463289621,-0.279120858468358,0.7805956300377989,0.083143575979219,-0.2811917506516216,0.7790103973146212,0.0469997020998972,0.0464285730266638,0.0005711290732334,0.0005992957971701,0.2333997728295267,0.1866411974594613,1.3195857652091334,EEG10,F3,theta,W4,0.0347846023678833,7863,0.7863213678632137,1.0,0.9827782335685468,0.996296827095842,0.9792965340144184,1.0,0.9706029397060294,0.9173749291737494,1.0,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG18,OC,MSPSS,MSPSS_total,HAMILTON_LOG1P,Escala Hamilton,continuous,mayor sintomatología,none,new_W_clinical,134,1,,,134,130,0.0292451787958072,0.0847204349835804,0.3451962776333145,0.7305047177715349,0.0769627428524719,0.3799913790997108,0.7045719091864893,0.0327726172637479,0.0318860382667279,0.0008865789970199,0.0009166190007067,0.1535687508564012,0.2120591084480157,1.2300661460254307,EEG18,C3,theta,W4,0.0358267801609531,7294,0.7294270572942706,1.0,0.970198685312858,0.996296827095842,0.9668278455173352,1.0,0.9706029397060294,0.8509982335099824,1.0,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG22,OC,MSPSS,MSPSS_total,HAMILTON_LOG1P,Escala Hamilton,continuous,mayor sintomatología,none,new_W_clinical,134,1,,,134,130,-0.0232465194396963,0.0841632237455841,-0.2762075691155545,0.7828272646876016,0.0717666947184993,-0.3239179333934689,0.7465207168162952,0.0320383369977587,0.031470287793114,0.0005680492046447,0.0005868509325904,0.1971368586421284,0.1506438197627358,1.2686045445405243,EEG22,C4,theta,W4,0.0364824153601674,7855,0.7855214478552145,1.0,0.9827782335685468,0.996296827095842,0.9792965340144184,1.0,0.9706029397060294,0.8051194880511949,1.0,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG30,OC,MSPSS,MSPSS_total,HAMILTON_LOG1P,Escala Hamilton,continuous,mayor sintomatología,none,new_W_clinical,134,1,,,134,130,-0.0078381397601306,0.0838507741546255,-0.0934772497827706,0.9256683353597775,0.0746208404608934,-0.1050395534507328,0.9165063184999922,0.0238726156850133,0.023807004935774,6.561074923927546e-05,6.721535559144145e-05,0.1599343486121118,0.1442580690918506,1.346496965486905,EEG30,P4,theta,W4,0.0367556740163888,9258,0.9258074192580742,1.0,0.9852069463869568,0.996296827095842,0.9844848848448488,1.0,0.9706029397060294,0.9970233745856184,1.0,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG53,OC,MSPSS,MSPSS_total,HAMILTON_LOG1P,Escala Hamilton,continuous,mayor sintomatología,none,new_W_clinical,134,1,,,134,130,0.0429343494035561,0.0911706836077016,0.4709227539446601,0.6384851430372678,0.0773175854166517,0.555298631898423,0.5796447093533037,0.0124486267933261,0.0107639534846634,0.0016846733086627,0.0017059095398677,0.0670526943645877,0.1529213931717001,1.251206227404288,EEG53,T8,delta,W4,0.0369640002416077,6344,0.6344365563443656,1.0,0.9409254739496578,0.9886247647640076,0.9369316232933668,1.0,0.9706029397060294,0.8792287437922875,1.0,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG1,OC,MSPSS,MSPSS_total,HAMILTON_LOG1P,Escala Hamilton,continuous,mayor sintomatología,none,new_W_clinical,134,1,,,134,130,-0.1589832182893041,0.096428874420996,-1.648709675850866,0.101621738014044,0.1203901118277552,-1.3205670787710946,0.1889658898118651,0.0272833419760716,0.0069442587017564,0.0203390832743152,0.0209095661172638,0.2449296502637304,-0.0730367863148778,1.173884254292052,EEG1,Fp1,delta,W4,0.0371765040761449,1010,0.1010898910108989,1.0,0.9238339819458552,0.9094288929128624,0.9118465316098148,1.0,0.9706029397060294,0.6250374962503751,0.783021697830217,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG46,OC,MSPSS,MSPSS_total,HAMILTON_LOG1P,Escala Hamilton,continuous,mayor sintomatología,none,new_W_clinical,134,1,,,134,130,0.0097675557299327,0.0865639399852163,0.112836311882302,0.9103343858512696,0.0809924708864541,0.1205983176340698,0.9041953950309324,0.0546860009923751,0.0545934181516472,9.258284072799494e-05,9.793871753215004e-05,0.2250400551057078,0.2445751665655732,1.233024173105759,EEG46,F8,theta,W4,0.037300816525276,9083,0.9083091690830916,1.0,0.9852069463869568,0.996296827095842,0.9844848848448488,1.0,0.9706029397060294,0.9781791051664064,1.0,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG9,OC,MSPSS,MSPSS_total,HAMILTON_LOG1P,Escala Hamilton,continuous,mayor sintomatología,none,new_W_clinical,134,1,,,134,130,-0.0236286458782356,0.0858463504114535,-0.2752434525752791,0.7835661954667755,0.0942513823000539,-0.2506981362142013,0.8024432968470369,0.0346968086839307,0.0341342674215671,0.0005625412623636,0.0005827612168117,0.2031681268185655,0.1559108350620941,1.3119337344732105,EEG9,F3,delta,W4,0.0373805689785554,7858,0.7858214178582141,1.0,0.9827782335685468,0.996296827095842,0.9792965340144184,1.0,0.9706029397060294,0.9167916541679164,1.0,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG38,OC,MSPSS,MSPSS_total,HAMILTON_LOG1P,Escala Hamilton,continuous,mayor sintomatología,none,new_W_clinical,134,1,,,134,130,-0.0058367587523449,0.0850772100062748,-0.0686054320765153,0.945409106717271,0.0733200673703193,-0.0796065655922691,0.9366725867434836,0.0428977854489265,0.0428631331560355,3.4652292891013126e-05,3.620542546468425e-05,0.2123604116029524,0.2006868940982626,1.171135905729472,EEG38,O2,theta,W4,0.0381984113175509,9440,0.944005599440056,1.0,0.9877408577643128,0.996296827095842,0.9844848848448488,1.0,0.9706029397060294,0.944005599440056,1.0,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG14,OC,MSPSS,MSPSS_total,HAMILTON_LOG1P,Escala Hamilton,continuous,mayor sintomatología,none,new_W_clinical,134,1,,,134,130,-0.0671306010877231,0.0852264509471764,-0.78767331434851,0.4323216288690833,0.0756107693195649,-0.8878444392491133,0.3762641529727976,0.0467014097132804,0.0421517610246031,0.0045496486886772,0.0047725326933598,0.2576674498452759,0.1234062476698295,1.3108324634401387,EEG14,F4,theta,W4,0.0385821877448471,4268,0.4268573142685731,1.0,0.936442424062965,0.9577632984762122,0.9245162440277712,1.0,0.9706029397060294,0.653949989616423,0.9997000299970004,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG2,OC,MSPSS,MSPSS_total,HAMILTON_LOG1P,Escala Hamilton,continuous,mayor sintomatología,none,new_W_clinical,134,1,,,134,130,-0.0588044230948145,0.0937386659305195,-0.6273230209868921,0.5315477911626506,0.0819141416536157,-0.7178787680334423,0.4741201288304314,0.0298474917992106,0.0269106597632957,0.0029368320359148,0.0030271859435393,0.2091889616590856,0.0915801154694565,1.313783291249265,EEG2,Fp1,theta,W4,0.0390269244562189,5316,0.5316468353164684,1.0,0.936442424062965,0.973689025705312,0.9275621110455328,1.0,0.9706029397060294,0.7931373529313736,1.0,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG17,OC,MSPSS,MSPSS_total,HAMILTON_LOG1P,Escala Hamilton,continuous,mayor sintomatología,none,new_W_clinical,134,1,,,134,130,-0.009817777293067,0.0894721765010128,-0.1097299482030135,0.912792756261816,0.0729496589991189,-0.134582908649177,0.8931497988177173,0.0167383497394625,0.01664727958001,9.107015945253316e-05,9.262047332813404e-05,0.1374499591425443,0.1178144045564103,1.219532993474297,EEG17,C3,delta,W4,0.0392538879333417,9134,0.9134086591340866,1.0,0.9852069463869568,0.996296827095842,0.9844848848448488,1.0,0.9706029397060294,0.9202079792020798,1.0,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG21,OC,MSPSS,MSPSS_total,HAMILTON_LOG1P,Escala Hamilton,continuous,mayor sintomatología,none,new_W_clinical,134,1,,,134,130,-0.0719028713784551,0.0847468405521778,-0.8484430913289949,0.3977507955630344,0.0809557471210079,-0.8881750083904353,0.3760870045305601,0.0205330214705146,0.0151093686466169,0.0054236528238976,0.0055373513786451,0.1759369443692042,0.0321312016122938,1.367113086469602,EEG21,C4,delta,W4,0.0394069913028541,3970,0.3970602939706029,1.0,0.936442424062965,0.9577632984762122,0.9245162440277712,1.0,0.9706029397060294,0.8879778688797786,0.999000099990001,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG50,OC,MSPSS,MSPSS_total,HAMILTON_LOG1P,Escala Hamilton,continuous,mayor sintomatología,none,new_W_clinical,134,1,,,134,130,0.0127740267508679,0.080866663564961,0.1579640631594304,0.8747302210901051,0.0864179564243298,0.1478168112208629,0.8827163624085496,0.0450143669471644,0.0448310637339316,0.0001833032132327,0.0001919434249987,0.2007481797549872,0.226296233256723,1.227508682288137,EEG50,T7,theta,W4,0.039647610447041,8767,0.8767123287671232,1.0,0.9827782335685468,0.996296827095842,0.9811280018494966,1.0,0.9706029397060294,0.9383061693830616,1.0,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG42,OC,MSPSS,MSPSS_total,HAMILTON_LOG1P,Escala Hamilton,continuous,mayor sintomatología,none,new_W_clinical,134,1,,,134,130,-0.0399272978942135,0.0790483658934403,-0.5050995987448598,0.6143441042354731,0.0700739097394691,-0.5697883569314319,0.5698045840989213,0.0482791834724535,0.0464114269434018,0.0018677565290516,0.0019625046511711,0.2527873259864948,0.1729327301980676,1.1764729329958694,EEG42,F7,theta,W4,0.0403006852011876,6158,0.6158384161583842,1.0,0.936442424062965,0.9886247647640076,0.9311462016191544,1.0,0.9706029397060294,0.9246075392460754,1.0,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG26,OC,MSPSS,MSPSS_total,HAMILTON_LOG1P,Escala Hamilton,continuous,mayor sintomatología,none,new_W_clinical,134,1,,,134,130,-0.0353586367501654,0.0846170859128506,-0.4178663962332882,0.6767341943575085,0.0674702393360024,-0.5240627141409573,0.6011272776017073,0.0222696185570505,0.0209563587476224,0.001313259809428,0.0013431717315462,0.1711824366944359,0.100465163194105,1.3384471754119154,EEG26,P3,theta,W4,0.0403167916358557,6720,0.672032796720328,1.0,0.9570681755329546,0.9891728224328948,0.9505274372161178,1.0,0.9706029397060294,0.9086168306246298,1.0,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG34,OC,MSPSS,MSPSS_total,HAMILTON_LOG1P,Escala Hamilton,continuous,mayor sintomatología,none,new_W_clinical,134,1,,,134,130,-0.0468750530838557,0.0854423451140961,-0.5486161811366579,0.5842098459623993,0.0712136389760706,-0.6582313972132058,0.5115534474385831,0.037254363661325,0.0350253874576533,0.0022289762036716,0.0023152285708076,0.2235848085226603,0.1298347023549488,1.2932099370283625,EEG34,O1,theta,W4,0.0410297253297877,5768,0.5768423157684232,1.0,0.936442424062965,0.973689025705312,0.9275621110455328,1.0,0.9706029397060294,0.7384897873848979,1.0,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG45,OC,MSPSS,MSPSS_total,HAMILTON_LOG1P,Escala Hamilton,continuous,mayor sintomatología,none,new_W_clinical,134,1,,,134,130,0.0305350342382552,0.0961570273018606,0.3175538501455363,0.7513328637925458,0.0797093613418128,0.3830796499210895,0.7022863903612067,0.0440714308451969,0.0433299211150185,0.0007415097301783,0.0007756957518635,0.1764004534048847,0.2374705218813953,1.4034450701755523,EEG45,F8,delta,W4,0.0433332040268562,7530,0.7530246975302469,1.0,0.9798446861877692,0.996296827095842,0.9765811739993884,1.0,0.9706029397060294,0.9927007299270072,1.0,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG33,OC,MSPSS,MSPSS_total,HAMILTON_LOG1P,Escala Hamilton,continuous,mayor sintomatología,none,new_W_clinical,134,1,,,134,130,-0.0215020110482857,0.0876999677427834,-0.2451769550400446,0.8067060301780314,0.0751147182668935,-0.2862556306459937,0.7751380108954214,0.0214277858645762,0.0209752960353036,0.0004524898292725,0.0004623979944825,0.1602520125303559,0.1172479904337844,1.3902563581577758,EEG33,O1,delta,W4,0.044927486351673,8066,0.8066193380661933,1.0,0.9827782335685468,0.996296827095842,0.9792965340144184,1.0,0.9706029397060294,0.9922007799220078,1.0,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG49,OC,MSPSS,MSPSS_total,HAMILTON_LOG1P,Escala Hamilton,continuous,mayor sintomatología,none,new_W_clinical,134,1,,,134,130,-0.0513890611380908,0.0896772110928736,-0.5730448183192283,0.5676042297831604,0.080780380457214,-0.6361577012540743,0.5257920738808685,0.0218126149171079,0.0193417108449499,0.0024709040721579,0.0025260027984807,0.18257368771946,0.0797955654432783,1.2500651239813931,EEG49,T7,delta,W4,0.04614990038853,5666,0.5666433356664333,1.0,0.936442424062965,0.973689025705312,0.9275621110455328,1.0,0.9706029397060294,0.7615238476152385,1.0,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG25,OC,MSPSS,MSPSS_total,HAMILTON_LOG1P,Escala Hamilton,continuous,mayor sintomatología,none,new_W_clinical,134,1,,,134,130,-0.0465248372372391,0.0824503521788942,-0.5642769983115811,0.5735378978291947,0.0671788165875815,-0.6925522002398539,0.4898258830687745,0.0066026787853997,0.0041695543117693,0.0024331244736304,0.0024492963909501,0.1019834107543297,0.0089337362798514,1.3088893373129022,EEG25,P3,delta,W4,0.0477275509808306,5735,0.5735426457354265,1.0,0.936442424062965,0.973689025705312,0.9275621110455328,1.0,0.9706029397060294,0.8677732226777323,1.0,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG37,OC,MSPSS,MSPSS_total,HAMILTON_LOG1P,Escala Hamilton,continuous,mayor sintomatología,none,new_W_clinical,134,1,,,134,130,0.0434898518728782,0.0906912194556926,0.4795376237511646,0.6323619653900514,0.0761434039182583,0.5711571802012632,0.5688791842809418,0.0356576139322735,0.033951793636396,0.0017058202958775,0.0017688948660996,0.1494816021848019,0.2364613059305584,1.3260112909541022,EEG37,O2,delta,W4,0.0480635496317914,6259,0.6259374062593741,1.0,0.9378249486716864,0.9886247647640076,0.932247200811834,1.0,0.9706029397060294,0.967903209679032,1.0,False,False,False,False,False
feature,TARGET__OC__MSPSS__EEG29,OC,MSPSS,MSPSS_total,HAMILTON_LOG1P,Escala Hamilton,continuous,mayor sintomatología,none,new_W_clinical,134,1,,,134,130,-0.0373080522126068,0.0844664836912161,-0.4416906041571916,0.6594469425899122,0.0761080850788163,-0.4901982775413568,0.6248199004272936,0.0069391819666199,0.0054488987304808,0.001490283236139,0.0015006968446206,0.100403718649736,0.0257876142245224,1.4157680957565626,EEG29,P4,delta,W4,0.0493899977715527,6606,0.6606339366063394,1.0,0.9532140810608452,0.9891728224328948,0.9495765002555188,1.0,0.9706029397060294,0.8344332233443322,1.0,False,False,False,False,False
feature,TARGET__OA__MSPSS__EEG62,OA,MSPSS,MSPSS_total,HAMILTON_LOG1P,Escala Hamilton,continuous,mayor sintomatología,none,new_W_clinical,134,1,,,134,130,0.0221179802741156,0.081498123129267,0.2713925109543139,0.7865196480178138,0.0822059767047786,0.2690556229694419,0.7883134268179488,0.0627318748920808,0.0622008483684233,0.0005310265236575,0.0005665684230928,0.2352075983721311,0.2794435589203624,1.458791469826019,EEG62,P8,theta,W4,0.0492521790867692,7829,0.7829217078292171,1.0,0.9827782335685468,0.996296827095842,0.9792965340144184,1.0,0.9706029397060294,0.9134086591340866,1.0,False,False,False,False,False
feature,TARGET__OA__MSPSS__EEG61,OA,MSPSS,MSPSS_total,HAMILTON_LOG1P,Escala Hamilton,continuous,mayor sintomatología,none,new_W_clinical,134,1,,,134,130,0.0033956202179822,0.0898911486284799,0.0377748006315549,0.9699251825650748,0.0763809549040775,0.0444563729564086,0.9646088414099582,0.0237873002423112,0.0237765849144797,1.071532783147866e-05,1.0976427405767589e-05,0.1514643585398535,0.158255598975818,1.2974355567268898,EEG61,P8,delta,W4,0.0497293732930649,9706,0.9706029397060294,1.0,0.994066804971526,0.9965523916828825,0.9947614316167211,1.0,0.9706029397060294,0.9777022297770224,1.0,False,False,False,False,False
feature,TARGET__DELTA_OC_MINUS_OA__MSPSS__EEG43,DELTA_OC_MINUS_OA,MSPSS,MSPSS_total,HAMILTON_LOG1P,Escala Hamilton,continuous,mayor sintomatología,none,new_W_clinical,134,1,,,134,130,-0.0941809888100313,0.0850060641455391,-1.1079325899477444,0.2699365931801761,0.0960054074979256,-0.9809967090871028,0.3284165091158909,0.0281233206312455,0.0189464526580016,0.0091768679732439,0.0094424201836023,-0.0388336064115215,-0.2271955840315841,1.085271235928453,EEG43,F7,alpha,W3,0.0076950147436451,2697,0.2697730226977302,1.0,0.9240553659651414,0.9488919985621757,0.9118465316098148,1.0,0.9706029397060294,0.5349215078492151,0.9865013498650136,False,False,False,False,False
feature,TARGET__DELTA_OC_MINUS_OA__MSPSS__EEG23,DELTA_OC_MINUS_OA,MSPSS,MSPSS_total,HAMILTON_LOG1P,Escala Hamilton,continuous,mayor sintomatología,none,new_W_clinical,134,1,,,134,130,-0.0450902620972254,0.0786373696221509,-0.5733948415859043,0.5673679681453118,0.0960391141299965,-0.4694989380700889,0.6394995672296462,0.0346406424450912,0.0321991621606865,0.0024414802844047,0.0025290895719792,-0.1294761754791665,-0.2196566996736174,1.22204759088336,EEG23,C4,alpha,W3 | W4,0.0084238953858853,5609,0.5609439056094391,1.0,0.936442424062965,0.9904563066260232,0.9275621110455328,1.0,0.9706029397060294,0.8465335284653354,1.0,False,False,False,False,False
feature,TARGET__DELTA_OC_MINUS_OA__MSPSS__EEG45,DELTA_OC_MINUS_OA,MSPSS,MSPSS_total,HAMILTON_LOG1P,Escala Hamilton,continuous,mayor sintomatología,none,new_W_clinical,134,1,,,134,130,-0.0669747828284471,0.0827970117759537,-0.8089033817993206,0.4200486661982117,0.0777900692520535,-0.8609682890426156,0.3908406822110795,0.0072289573192907,0.0022320758124153,0.0049968815068753,0.0050332667775871,0.1171875939817193,-0.0167619716751749,1.1766592168650996,EEG45,F8,delta,W2,0.0094547706672181,4245,0.4245575442455754,1.0,0.936442424062965,0.9594215456082604,0.9245162440277712,1.0,0.9706029397060294,0.7000855470008553,0.9996000399960004,False,False,False,False,False
